CustomerID,Age,Gender,Location,Tenure,ServiceType,PlanType,VoiceCallMinutes,SMSsent,DataUsageGB,IntlCallMinutes,RoamingCharges,NetworkIssues,DroppedCalls,SupportCalls,DataSpeed,Latency,SatisfactionScore,Churn,PaymentMethod,PaymentHistory,ServiceDowntime,ContractRenewal,CallsPerMonth,SMSPerMonth,SupportCallsPerMonth,IssueRate,LatencyRatio,TechPerformance,SupportToIssueRatio,AvgCallDuration,Cluster,PCA1,PCA2,DistanceFromCenter
ca1e5370-4bb3-40be-a5d7-9e15e13d380a,40.0,Male,Angelaborough,15.0,Prepaid,Standard,1415.0,34.0,80.0,117.0,30.53,0.0,3.0,0.0,78.91,5.07,9.0,1.0,Credit Card,3.0,-2.18,2.0,88.4375,2.125,0.0,0.1875,0.06344637717432111,12.999999999999998,0.0,1415.0,1,48.06288485506533,-1.798298135651905,27.950065747382823
61c070c7-7821-4648-94e9-708b7467fa5a,55.0,Male,New Alanburgh,1.0,Postpaid,Premium,1489.0,218.0,46.0,294.0,11.55,5.0,2.0,14.0,50.42,204.79,5.0,0.0,Credit Card,5.0,9.13,1.0,744.5,109.0,7.0,10.5,3.982691559704395,0.24500704601778514,1.75,99.26666666666667,2,-0.922812600305553,39.75471453837963,24.045251060797607
f4eac021-fdb5-453e-baf5-a186474a5f0e,20.0,Female,Gregoryfurt,54.0,Prepaid,Standard,1328.0,446.0,67.0,300.0,45.97,10.0,0.0,1.0,50.42,2.24,10.0,0.0,Credit Card,5.0,21.45,3.0,24.145454545454545,8.10909090909091,0.01818181818181818,0.2,0.04356281602489304,15.561728395061728,0.09090909090909091,664.0,3,57.906055158165266,-2.287004333237892,24.22744553555649
b361ef09-0f4c-45e7-b16f-18f4979698ef,60.0,Female,North Bonnie,1.0,Postpaid,Basic,778.0,318.0,73.0,270.0,26.05,2.0,2.0,13.0,80.62,18.4,6.0,1.0,Credit Card,4.0,47.06,3.0,389.0,159.0,6.5,8.5,0.22543494241607445,4.155670103092784,2.6,55.57142857142857,2,14.138322713925081,34.15484524218372,23.895286189405553
d46a22ab-3937-40bc-868c-a2752ca212ff,33.0,Female,North Michael,1.0,Prepaid,Standard,53.0,451.0,31.0,23.0,12.5,7.0,3.0,3.0,50.42,297.18,1.0,1.0,Debit Card,1.0,8.44,0.0,26.5,225.5,1.5,6.5,5.779463243873979,0.16909249446642968,0.2727272727272727,13.25,2,-1.2729971054682567,20.92318655846327,20.074009146671482
a205e6f7-ff59-4d3e-be20-5e6f58c1f2f2,50.0,Female,South Randall,57.0,Prepaid,Basic,1001.0,327.0,55.0,242.0,37.69,9.0,4.0,0.0,70.48,3.76,4.0,0.0,Credit Card,1.0,47.63,2.0,17.25862068965517,5.637931034482759,0.0,0.22413793103448276,0.052602126468942356,14.806722689075631,0.0,1001.0,3,55.004038583861536,-2.5932699104883197,27.481423564880696
f3ece05c-6528-42a5-96c8-5d15a994d18c,80.0,Male,South Kayla,37.0,Postpaid,Basic,1387.0,488.0,41.0,89.0,49.31,7.0,0.0,15.0,78.04,1.33,10.0,1.0,Credit Card,3.0,45.64,2.0,36.5,12.842105263157896,0.39473684210526316,0.5789473684210527,0.016826923076923076,33.49356223175966,1.875,86.6875,3,126.81135571551805,-0.6257654143139643,45.275784889029744
4d010af3-497a-4ca6-8798-52abfdf85fb2,74.0,Female,Parksport,35.0,Postpaid,Basic,1611.0,251.0,123.0,20.0,22.37,0.0,4.0,2.0,97.33,5.39,7.0,0.0,Credit Card,4.0,21.45,3.0,44.75,6.972222222222222,0.05555555555555555,0.16666666666666666,0.054815417471778705,15.231611893583725,0.4,537.0,3,56.6385669735483,-1.9570509228046393,25.347109941303795
1c9f0e59-5615-4a43-97c6-57ed87c8526f,66.0,Male,Kristinborough,37.0,Prepaid,Basic,1406.0,9.0,70.0,214.0,34.9,5.0,2.0,15.0,73.35,4.46,10.0,1.0,Credit Card,5.0,10.4,2.0,37.0,0.23684210526315788,0.39473684210526316,0.5789473684210527,0.059986550100874246,13.434065934065933,1.875,87.875,1,49.73343960621418,-1.1865673479697416,28.21659406139448
1e3cc822-8191-4fc6-8ee7-371f10a8ce79,56.0,Female,North Andrewchester,2.0,Prepaid,Premium,860.0,500.0,47.0,76.0,8.01,5.0,2.0,2.0,54.85,10.1,4.0,0.0,E-Check,5.0,9.63,0.0,286.6666666666667,166.66666666666666,0.6666666666666666,3.0,0.18084153983885407,4.941441441441442,0.25,286.6666666666667,1,17.126691948040964,15.313960067634204,21.178043062161848
c289023d-bf6b-4a1d-9969-267112bf26cc,75.0,Female,Nielsenland,1.0,Prepaid,Standard,1001.0,242.0,30.0,217.0,34.9,3.0,2.0,15.0,5.07,416.62,3.0,0.0,Debit Card,4.0,-0.38,2.0,500.5,121.0,7.5,10.0,68.63591433278418,0.01214022316938844,2.5,62.5625,2,-2.627426421111987,37.310536953064755,24.560981144831167
b8116e20-4efb-4763-a8ae-296bb7a5e915,30.0,Female,South John,1.0,Prepaid,Basic,1116.0,316.0,70.0,11.0,1.54,10.0,3.0,13.0,73.23,6.25,5.0,1.0,Credit Card,2.0,6.25,3.0,558.0,158.0,6.5,13.0,0.08419776370739593,10.100689655172415,0.9285714285714286,79.71428571428571,2,36.99704620386514,41.94499005345017,45.38730914926479
6e55ecaf-3082-4c3b-bf00-4cfbba9f90d7,73.0,Female,Payneview,9.0,Postpaid,Basic,292.0,189.0,115.0,48.0,0.79,7.0,5.0,12.0,95.43,7.73,1.0,0.0,Credit Card,5.0,29.21,3.0,29.2,18.9,1.2,2.4,0.08016177538110546,10.93127147766323,0.9230769230769231,22.46153846153846,1,40.1241631272233,3.5910233625333063,19.31440584154761
39de7ae0-332e-432b-b46e-d56bc99275b1,64.0,Female,Lindseyborough,26.0,Postpaid,Basic,1400.0,213.0,81.0,45.0,16.83,2.0,1.0,11.0,80.31,1.85,5.0,0.0,Credit Card,0.0,21.45,3.0,51.851851851851855,7.888888888888889,0.4074074074074074,0.5185185185185185,0.022752428975525766,28.178947368421053,2.75,116.66666666666667,3,106.39035234674145,-0.6665929560898065,24.84473354293915
dc149eaf-86a7-4bba-ba5e-57cedade50d4,45.0,Male,North Michael,1.0,Prepaid,Basic,1455.0,446.0,30.0,259.0,31.04,1.0,0.0,5.0,8.47,108.21,5.0,1.0,E-Check,4.0,3.53,3.0,727.5,223.0,2.5,3.0,11.426610348468847,0.07755700027470012,2.5,242.5,2,-1.6788679936818176,28.25253329200848,20.904686614842266
7087a8a9-696d-44d8-bf02-fddfacccd97b,62.0,Male,Lake Brookeberg,1.0,Prepaid,Basic,1281.0,481.0,28.0,119.0,27.65,9.0,1.0,2.0,42.72,496.79,9.0,1.0,Credit Card,0.0,45.96,0.0,640.5,240.5,1.0,6.0,11.362991765782251,0.0858193214005906,0.18181818181818182,427.0,2,-1.6460671727150502,28.808201967927765,21.94142753413312
5bbdeabc-b280-4a13-8001-949b200cea3e,75.0,Female,Tracymouth,1.0,Postpaid,Standard,1533.0,171.0,83.0,225.0,18.13,10.0,0.0,12.0,82.76,250.79,5.0,1.0,Credit Card,1.0,34.76,2.0,766.5,85.5,6.0,11.0,2.994149952244508,0.3286866039159618,1.0909090909090908,117.92307692307692,2,-0.5921909913709393,37.4559402862157,22.453872853279517
a4209ac4-5a77-4ff7-8962-a8e31d3bfe72,54.0,Male,Rhondafort,1.0,Prepaid,Premium,1109.0,285.0,46.0,92.0,14.24,0.0,3.0,14.0,55.65,122.59,8.0,1.0,E-Check,2.0,21.45,1.0,554.5,142.5,7.0,8.5,2.163989408649603,0.45027914879844644,3.5,73.93333333333334,2,-0.1183582425120786,36.538085685428676,20.690361112665975
4f7de006-c03e-4d91-97eb-4e42c380412f,24.0,Female,North Michael,1.0,Prepaid,Premium,1646.0,379.0,28.0,65.0,30.3,5.0,0.0,2.0,14.08,142.03,3.0,0.0,Debit Card,4.0,26.51,1.0,823.0,189.5,1.0,3.5,9.418435013262599,0.09844088652730197,0.3333333333333333,548.6666666666666,2,-1.5776681871404181,25.40903673394955,20.788005916783263
c31841b0-1083-461c-9803-db2e2aa6c4fc,30.0,Male,North Michael,1.0,Postpaid,Premium,8.0,401.0,27.0,128.0,34.74,5.0,5.0,11.0,18.51,98.77,5.0,1.0,Credit Card,2.0,32.66,1.0,4.0,200.5,5.5,10.5,5.062532034853921,0.18552671143630353,1.0,0.6666666666666666,2,-1.1835857797058904,31.652197201812697,23.62143571139119
40ccc17a-a95f-434c-9b57-46753e366718,78.0,Female,West Feliciafort,48.0,Prepaid,Basic,904.0,250.0,41.0,238.0,22.52,2.0,4.0,11.0,91.64,5.35,2.0,1.0,Debit Card,2.0,5.61,3.0,18.448979591836736,5.1020408163265305,0.22448979591836735,0.3469387755102041,0.05775043177892918,14.431496062992126,1.5714285714285714,75.33333333333333,3,53.56489401719869,-1.8144467187243039,28.30374974134063
480fbd4d-3b05-49eb-b49b-b6b9ceaa9938,40.0,Female,Cummingstown,13.0,Postpaid,Basic,1840.0,374.0,52.0,112.0,24.98,5.0,2.0,9.0,63.39,4.48,6.0,1.0,Debit Card,4.0,34.8,3.0,131.42857142857142,26.714285714285715,0.6428571428571429,1.1428571428571428,0.06957602112129213,11.567518248175181,1.125,184.0,1,42.568010204709125,2.842373770146672,21.280652241183013
2d9185b6-6f78-4626-8bb8-e4fa83d05f66,49.0,Female,Port Karenborough,72.0,Postpaid,Premium,1760.0,387.0,45.0,42.0,31.64,6.0,2.0,5.0,60.43,3.51,4.0,1.0,E-Check,3.0,42.45,2.0,24.10958904109589,5.301369863013699,0.0684931506849315,0.1780821917808219,0.0571382060882305,13.399113082039912,0.5555555555555556,293.3333333333333,1,49.59688357950496,-2.328599336058404,28.111715289290018
8c2f91e2-9983-4469-8c9b-9109d8c16f56,46.0,Female,Davisshire,1.0,Postpaid,Premium,680.0,176.0,28.0,249.0,24.09,3.0,5.0,11.0,1.37,229.59,2.0,1.0,Debit Card,2.0,28.4,1.0,340.0,88.0,5.5,9.5,96.87341772151899,0.005941281061624529,1.2222222222222223,56.666666666666664,2,-3.017095528095326,28.77068864805551,20.56118442197774
ae52ccc1-220e-47b6-8486-fbc533f1d007,68.0,Male,Kimside,52.0,Prepaid,Premium,1882.0,221.0,70.0,137.0,32.55,3.0,3.0,6.0,77.01,3.84,4.0,0.0,Credit Card,5.0,38.78,1.0,35.509433962264154,4.169811320754717,0.11320754716981132,0.22641509433962265,0.04922445840276887,15.91115702479339,0.8571428571428571,268.85714285714283,3,59.249884503268206,-2.0509732114192065,22.61825599515414
915269f0-6081-42c3-bc1c-cffcffd3fbbd,36.0,Female,North Jennifertown,1.0,Prepaid,Basic,1625.0,117.0,43.0,224.0,25.03,4.0,5.0,13.0,50.42,250.79,5.0,0.0,E-Check,0.0,28.59,2.0,812.5,58.5,6.5,11.0,4.877285103072734,0.20024623694348467,1.3,116.07142857142857,2,-1.108688280627769,37.52445610926214,24.523898898164596
737d5a84-613a-426b-881e-8b52c3944c83,48.0,Female,North Kim,2.0,Prepaid,Basic,1001.0,337.0,114.0,221.0,24.23,6.0,2.0,14.0,94.45,8.92,6.0,1.0,Credit Card,4.0,21.19,0.0,333.6666666666667,112.33333333333333,4.666666666666667,7.333333333333333,0.09345206914614981,9.52116935483871,1.5555555555555556,66.73333333333333,1,34.74284225264797,25.79102716193311,29.827948711416347
a24e7456-5bb7-4622-8e01-2e35c02bd5a5,74.0,Male,Matthewview,1.0,Postpaid,Basic,1386.0,405.0,30.0,22.0,20.61,1.0,1.0,2.0,27.94,444.41,9.0,1.0,Credit Card,3.0,29.35,1.0,693.0,202.5,1.0,2.0,15.356254319281271,0.06272872185177701,0.6666666666666666,462.0,2,-1.7942026818749603,22.482126858461662,20.24117120278882
628a9372-e1bd-4d98-89dc-952fdd20b87c,49.0,Female,West Kristentown,25.0,Postpaid,Basic,1861.0,83.0,36.0,150.0,34.5,6.0,0.0,7.0,45.26,2.74,5.0,1.0,Credit Card,3.0,21.45,1.0,71.57692307692308,3.1923076923076925,0.2692307692307692,0.5,0.05923043666234328,12.101604278074864,1.0,232.625,1,44.614070124163305,-0.8684416624322139,23.064523791870656
67312b13-d088-4fd7-bf32-c53f6b06adad,60.0,Male,Dylanland,1.0,Prepaid,Standard,1348.0,387.0,83.0,247.0,48.92,1.0,4.0,15.0,80.66,326.35,9.0,1.0,Credit Card,1.0,2.21,3.0,674.0,193.5,7.5,10.0,3.996448689688955,0.2464029326409042,2.5,84.25,2,-0.912184344240724,43.876287002072786,27.105059679203322
415d0824-a053-4cbb-8095-d8bb2c05642a,21.0,Female,North Michael,1.0,Prepaid,Standard,1813.0,250.0,30.0,48.0,24.98,7.0,5.0,11.0,14.8,475.35,5.0,0.0,Debit Card,0.0,-4.37,1.0,906.5,125.0,5.5,11.5,30.085443037974684,0.031069591686784928,0.8461538461538461,151.08333333333334,2,-2.066090055346267,41.32294611874384,25.548409492889938
28b86d1e-7d36-43a6-8d11-e4ebf43995cb,43.0,Female,South Markville,1.0,Postpaid,Basic,275.0,285.0,33.0,150.0,46.58,8.0,3.0,12.0,48.49,448.2,3.0,1.0,Credit Card,3.0,43.47,1.0,137.5,142.5,6.0,11.5,9.056375025257628,0.10794746215494212,1.0,21.153846153846153,2,-1.5286548083903673,32.425194297215974,21.321654321476096
23ae9feb-a722-4f19-894c-4689975f8156,23.0,Female,Ronaldburgh,1.0,Prepaid,Basic,1591.0,454.0,29.0,144.0,47.77,2.0,3.0,9.0,4.76,176.04,5.0,0.0,Credit Card,1.0,22.24,2.0,795.5,227.0,4.5,7.0,30.5625,0.026886579304112066,1.5,159.1,2,-2.095080119859866,38.11379513859135,23.692946848347983
0c1d9bd2-54cd-485e-bb86-92a585724910,75.0,Male,Jacobsonhaven,1.0,Prepaid,Standard,1397.0,321.0,108.0,116.0,12.37,7.0,1.0,14.0,91.6,123.79,10.0,1.0,Credit Card,5.0,12.2,1.0,698.5,160.5,7.0,11.0,1.3368250539956805,0.7340331757352351,1.5555555555555556,93.13333333333334,2,0.9931523318022686,42.62619148251775,25.553718499291048
c8974a16-d580-4a8a-913f-577615fe9608,23.0,Male,Kathrynport,68.0,Postpaid,Basic,970.0,216.0,35.0,184.0,24.98,0.0,0.0,3.0,35.68,2.17,9.0,1.0,Credit Card,1.0,-4.2,2.0,14.057971014492754,3.130434782608696,0.043478260869565216,0.043478260869565216,0.05916030534351145,11.25552050473186,3.0,242.5,1,41.35948610750924,-2.7307214549051535,20.01752841698372
d15145fa-849c-42da-85ab-99b83f8afc27,48.0,Female,Amandahaven,1.0,Prepaid,Basic,226.0,47.0,75.0,235.0,35.05,4.0,3.0,12.0,77.86,483.81,5.0,1.0,Credit Card,1.0,30.79,2.0,113.0,23.5,6.0,9.5,6.135049454729901,0.16059899754543017,1.5,17.384615384615383,2,-1.3046480120758417,22.90248633872485,18.893473961193212
5be31a8a-5532-45ef-b043-29fdb85a06d0,50.0,Female,Carolineborough,31.0,Postpaid,Basic,1001.0,60.0,61.0,118.0,10.04,3.0,2.0,0.0,69.19,5.41,5.0,1.0,Debit Card,4.0,29.56,3.0,31.28125,1.875,0.0,0.15625,0.07707650662487535,10.794071762870514,0.0,1001.0,1,39.585637610200116,-2.6030438340082886,18.987073037193777
1d924bd8-de5e-4253-b1cc-14bf07b4b738,49.0,Female,Port Andrewton,2.0,Postpaid,Basic,1774.0,143.0,88.0,32.0,42.81,3.0,5.0,10.0,83.22,5.53,3.0,0.0,Debit Card,2.0,18.54,1.0,591.3333333333334,47.666666666666664,3.3333333333333335,6.0,0.06566136309665163,12.744257274119448,1.1111111111111112,161.27272727272728,1,47.122956532618595,21.578419600714902,34.78717017700281
6ca4b923-30bc-41a7-9b15-f7b0097ef134,38.0,Male,Brownville,1.0,Prepaid,Basic,1977.0,234.0,29.0,130.0,10.42,5.0,3.0,6.0,12.48,382.16,3.0,1.0,Debit Card,1.0,25.62,0.0,988.5,117.0,3.0,7.0,28.350148367952524,0.032571249608518635,0.6666666666666666,282.42857142857144,2,-2.053739080256817,31.764020361661316,20.675454461697708
c9154255-cb3d-4274-8ca0-9f4e5ec6c392,58.0,Female,Herringside,1.0,Prepaid,Basic,110.0,445.0,47.0,183.0,12.63,0.0,5.0,10.0,55.94,424.86,5.0,0.0,Debit Card,1.0,23.3,1.0,55.0,222.5,5.0,7.5,7.461538461538462,0.13135772319541633,1.6666666666666667,10.0,2,-1.4257184212577005,28.994200097639364,21.295259816408915
86098e6e-77bb-4a7c-892a-a6bfd22950ba,63.0,Male,Danielsborough,1.0,Prepaid,Premium,1529.0,114.0,51.0,210.0,13.48,9.0,2.0,10.0,58.71,154.6,6.0,1.0,E-Check,3.0,8.22,0.0,764.5,57.0,5.0,10.5,2.5891810417015573,0.37731362467866325,0.8333333333333334,139.0,2,-0.40682682613078236,33.3121359630124,20.04857046226873
53df8559-1403-486f-b751-bcdeb54c6b06,44.0,Female,Porterfurt,47.0,Prepaid,Premium,1467.0,285.0,33.0,286.0,13.09,5.0,3.0,5.0,37.43,2.02,9.0,1.0,Debit Card,3.0,29.52,3.0,30.5625,5.9375,0.10416666666666667,0.2708333333333333,0.05256310174342961,12.394039735099337,0.5555555555555556,244.5,1,45.73574521757906,-1.9469421369514515,24.205287468597813
1ffc657e-1ca6-4d61-b800-cbe8de3128ad,78.0,Female,East Marco,1.0,Prepaid,Premium,564.0,331.0,63.0,197.0,34.17,4.0,0.0,15.0,72.09,71.29,1.0,1.0,Debit Card,0.0,37.25,1.0,282.0,165.5,7.5,9.5,0.975372828020249,0.9972333656107345,3.0,35.25,2,1.995567281150116,36.15523647655912,23.354317027003187
0f2716d1-6e0c-4ea2-a741-a20cece61158,47.0,Female,Brownstad,33.0,Prepaid,Premium,949.0,436.0,43.0,150.0,7.21,7.0,0.0,8.0,50.42,2.05,6.0,0.0,Debit Card,5.0,44.46,1.0,27.91176470588235,12.823529411764707,0.23529411764705882,0.4411764705882353,0.03986775573706729,16.531147540983607,1.0,105.44444444444444,3,61.63378857682338,-1.1038930233338848,20.167357596722322
86327323-ee35-4fae-b577-3e1c74f222ef,62.0,Female,Candicechester,2.0,Postpaid,Standard,1917.0,265.0,28.0,2.0,43.68,5.0,1.0,0.0,12.28,94.15,3.0,1.0,Credit Card,5.0,28.6,1.0,639.0,88.33333333333333,0.0,2.0,7.0896084337349405,0.12905937992643193,0.0,1917.0,2,-1.4531833385485013,13.107745091558135,19.627437834852678
5522318b-38bc-4a3a-9409-a6ada9328abc,60.0,Male,South Jamesport,2.0,Postpaid,Premium,99.0,276.0,52.0,217.0,34.03,0.0,0.0,15.0,60.73,172.0,5.0,0.0,E-Check,5.0,22.43,1.0,33.0,92.0,5.0,5.0,2.7863275554835574,0.35104046242774567,15.0,6.1875,2,-0.5401420188680961,18.454650515612016,18.895811341411196
ea7a2791-70db-463a-a36f-1f3ee3d88d2c,50.0,Male,East Troy,13.0,Prepaid,Standard,1355.0,53.0,24.0,150.0,24.34,8.0,4.0,11.0,1.26,498.03,5.0,0.0,Credit Card,3.0,38.6,3.0,96.78571428571429,3.7857142857142856,0.7857142857142857,1.6428571428571428,220.36725663716814,0.0025248983027072523,0.8461538461538461,112.91666666666667,0,-4.610761013312924,1.9544121972992365,23.24251676612872
924e23b6-0a46-47d4-bfba-2cb70bfa9dfb,26.0,Female,East Anne,1.0,Postpaid,Basic,637.0,250.0,30.0,84.0,49.26,5.0,1.0,14.0,50.42,378.52,5.0,0.0,Credit Card,2.0,23.03,1.0,318.5,125.0,7.0,10.0,7.361338000777907,0.132852023608769,2.0,42.46666666666667,2,-1.4081446726848603,34.04202843105448,20.506637536516035
89c22d5a-f7a7-495c-a8d5-ee5dbd9bfa26,44.0,Male,North Kyleburgh,1.0,Prepaid,Premium,538.0,493.0,41.0,26.0,26.15,5.0,0.0,8.0,46.88,218.46,9.0,0.0,E-Check,5.0,4.81,1.0,269.0,246.5,4.0,6.5,4.5626566416040095,0.2136152374008931,1.3333333333333333,59.77777777777778,2,-1.0704233923888042,30.24764744173124,20.41686502555624
82862142-584c-4fbc-9a5f-2cd98b52250a,47.0,Male,Hermanville,67.0,Prepaid,Basic,1972.0,202.0,122.0,255.0,19.93,3.0,1.0,5.0,96.95,6.6,6.0,0.0,Debit Card,3.0,-0.45,1.0,29.0,2.9705882352941178,0.07352941176470588,0.1323529411764706,0.0673813169984686,12.756578947368421,1.0,328.6666666666667,1,47.12770713397046,-2.4209699713205026,25.648538256260295
a63756b7-b8a1-4a89-8320-f80f4522f2a3,19.0,Female,North Michael,1.0,Prepaid,Premium,1001.0,431.0,29.0,32.0,31.97,5.0,4.0,14.0,30.69,150.18,1.0,0.0,E-Check,3.0,35.42,2.0,500.5,215.5,7.0,11.5,4.739034395708425,0.20300304273051992,1.4,66.73333333333333,2,-1.0900906566947308,43.55884698892006,27.4237537094997
87a4cc0e-0b3c-4b4c-9746-315804992955,36.0,Female,Hesstown,66.0,Prepaid,Basic,1144.0,46.0,32.0,150.0,48.38,7.0,0.0,3.0,43.06,1.9,4.0,0.0,E-Check,3.0,40.35,0.0,17.074626865671643,0.6865671641791045,0.04477611940298507,0.14925373134328357,0.043123014071720374,14.848275862068967,0.375,286.0,3,55.16455160174953,-2.7672323280851923,26.7713434615707
359c87a8-3b08-4f5e-9b9c-bf15df907623,57.0,Male,North Michael,18.0,Postpaid,Basic,181.0,210.0,41.0,150.0,2.42,8.0,5.0,4.0,85.68,5.87,3.0,0.0,Credit Card,4.0,37.13,3.0,9.526315789473685,11.052631578947368,0.21052631578947367,0.8947368421052632,0.06772035071527457,12.471615720524019,0.2857142857142857,36.2,1,46.035541019510895,-0.8881860722273242,24.532850725494583
791f1898-36e2-4ee9-aa03-fb7e7a71afcf,26.0,Female,Jerrybury,1.0,Prepaid,Basic,385.0,483.0,36.0,219.0,26.42,6.0,5.0,15.0,40.52,160.22,2.0,0.0,Credit Card,5.0,23.25,2.0,192.5,241.5,7.5,13.0,3.858863198458574,0.2513335814415085,1.25,24.0625,2,-0.8957666282093686,43.469414001114984,32.06255691672929
62607faa-5c0d-454f-a070-177ee07ac0f6,26.0,Female,Lake Matthewberg,1.0,Prepaid,Basic,1434.0,477.0,36.0,197.0,39.03,8.0,1.0,5.0,38.98,181.1,8.0,0.0,Debit Card,5.0,-4.22,0.0,717.0,238.5,2.5,7.0,4.529764882441221,0.21405820977484896,0.5,239.0,2,-1.059538985816735,33.869005744677196,22.135692074603718
4539d69c-cab0-448f-8097-3e18f9cbdbf4,76.0,Female,Port Krystalhaven,1.0,Postpaid,Basic,1652.0,356.0,59.0,232.0,24.98,5.0,1.0,10.0,69.12,452.92,10.0,1.0,Credit Card,2.0,36.46,2.0,826.0,178.0,5.0,8.0,6.459212778094694,0.15227352837504407,1.4285714285714286,150.1818181818182,2,-1.3128468226993693,37.95325693162138,21.511064303546593
28f94062-ff03-4c62-bb0e-83bf3f51a133,73.0,Male,East Jacquelineberg,1.0,Postpaid,Premium,299.0,161.0,31.0,281.0,24.98,8.0,5.0,12.0,50.42,401.36,5.0,0.0,Credit Card,2.0,1.47,3.0,149.5,80.5,6.0,12.5,7.805523142746013,0.1253106670643205,0.8571428571428571,23.0,2,-1.4489985516602397,30.317562253834524,21.73700969046539
657d7fff-8f51-4743-a97a-fee47f5a9017,39.0,Male,Douglasville,1.0,Prepaid,Standard,0.0,424.0,75.0,75.0,12.66,0.0,4.0,10.0,76.79,356.47,4.0,0.0,Debit Card,4.0,20.45,2.0,0.0,212.0,5.0,7.0,4.5824656125466,0.21481522925000698,2.0,0.0,2,-1.0728203730687889,27.016890494552747,20.81562487049648
6a28ac5c-bf0d-417f-9dae-c107fc766171,25.0,Male,North Michael,1.0,Prepaid,Standard,931.0,493.0,29.0,163.0,5.92,4.0,5.0,0.0,50.42,293.19,4.0,1.0,Credit Card,3.0,25.25,0.0,465.5,246.5,0.0,4.5,5.7018669778296385,0.17138583908358546,0.0,931.0,2,-1.2586558512623207,22.855821016597197,22.948939882546483
3007604f-1b49-4232-ab49-ab5178ae7b96,27.0,Female,Jonesside,13.0,Prepaid,Premium,9.0,136.0,104.0,119.0,0.99,9.0,1.0,13.0,90.51,1.29,8.0,0.0,Credit Card,1.0,18.19,1.0,0.6428571428571429,9.714285714285714,0.9285714285714286,1.6428571428571428,0.01409682001966998,39.52401746724891,1.1818181818181819,0.6428571428571429,3,149.98514398412425,1.0197026615131493,68.5843411085661
7f41ef22-d5da-4071-9ee3-7905c670b2c0,67.0,Female,South Markview,1.0,Postpaid,Premium,1223.0,478.0,34.0,79.0,10.19,5.0,2.0,12.0,36.61,250.15,2.0,1.0,Credit Card,0.0,23.72,2.0,611.5,239.0,6.0,9.5,6.651156607285297,0.1457694604817838,1.5,94.07692307692308,2,-1.3354342040239309,42.10963391326935,25.885089711516578
d1a4e672-ef8a-4892-870e-cfde4c6d289c,23.0,Female,Deborahhaven,1.0,Postpaid,Basic,1652.0,253.0,101.0,143.0,20.85,2.0,1.0,2.0,89.02,39.08,7.0,1.0,Debit Card,4.0,4.29,3.0,826.0,126.5,1.0,2.5,0.4341257498333704,2.221057884231537,0.5,550.6666666666666,2,6.6828187488215445,20.650675351804452,19.351623232741286
15f9558d-6536-495b-8748-ce2aebc736e2,49.0,Female,West Thomas,58.0,Postpaid,Premium,1748.0,168.0,115.0,150.0,24.98,3.0,0.0,5.0,94.32,6.78,5.0,0.0,Credit Card,2.0,1.11,3.0,29.627118644067796,2.847457627118644,0.0847457627118644,0.13559322033898305,0.07112882920688209,12.123393316195372,1.25,291.3333333333333,1,44.69486770016452,-2.357823596563873,23.19885385208667
dffb0f0f-5bba-4777-9bd7-5d16d66d2492,24.0,Female,Lopezshire,1.0,Prepaid,Basic,1478.0,321.0,60.0,199.0,9.8,8.0,4.0,11.0,73.62,279.03,1.0,1.0,Credit Card,3.0,46.66,1.0,739.0,160.5,5.5,11.5,3.739346019833824,0.26290040352819344,0.8461538461538461,123.16666666666667,2,-0.8495463765364648,40.976695560505405,23.5330797820449
c72cb88b-b604-45b5-addb-ff372740656d,24.0,Female,Jenniferfurt,1.0,Prepaid,Basic,1635.0,223.0,108.0,295.0,11.31,5.0,0.0,13.0,93.04,409.89,5.0,0.0,Credit Card,2.0,30.87,3.0,817.5,111.5,6.5,9.0,4.35867715865589,0.22643529898512987,2.1666666666666665,116.78571428571429,2,-1.0011954683151345,38.14535170311131,22.565570220745364
d4943379-d210-43f1-86f4-9c4a77269ca5,67.0,Male,Nguyenfurt,9.0,Prepaid,Basic,1001.0,453.0,38.0,150.0,48.51,5.0,2.0,10.0,43.47,2.36,6.0,1.0,Credit Card,1.0,21.45,3.0,100.1,45.3,1.0,1.7,0.05306948504609849,12.9375,1.25,91.0,1,47.83532085881137,4.8258513798360845,26.865156306869544
8407f01d-6aa0-4b54-9fb9-d2b058f1a58a,63.0,Male,Mcgeeshire,1.0,Prepaid,Basic,1550.0,26.0,29.0,150.0,41.27,2.0,0.0,14.0,14.54,93.51,5.0,0.0,Debit Card,1.0,22.38,0.0,775.0,13.0,7.0,8.0,6.017374517374518,0.15384615384615383,4.666666666666667,103.33333333333333,2,-1.310539229346595,31.732284863325006,23.874289170178834
0d42401c-92f4-4bbf-8b6a-bc3e58560b1e,40.0,Female,West Markstad,1.0,Prepaid,Basic,1032.0,341.0,123.0,88.0,41.08,5.0,4.0,13.0,50.42,339.01,3.0,0.0,Credit Card,2.0,21.45,3.0,516.0,170.5,6.5,11.0,6.5929599377674055,0.14828975618364168,1.3,73.71428571428571,2,-1.32908113587816,39.67515618088359,22.935541322611545
